#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus	project
I8_878	521	pfam03153	gnl|CDD|308659	4.40379e-24	74	211	-2	pfam03153, TFIIA, Transcription factor IIA, alpha/beta subunit.  Transcription initiation factor IIA (TFIIA) is a heterotrimer, the three subunits being known as alpha, beta, and gamma, in order of molecular weight. The N and C-terminal domains of the gamma subunit are represented in pfam02268 and pfam02751, respectively. This family represents the precursor that yields both the alpha and beta subunits. The TFIIA heterotrimer is an essential general transcription initiation factor for the expression of genes transcribed by RNA polymerase II. Together with TFIID, TFIIA binds to the promoter region; this is the first step in the formation of a pre-initiation complex (PIC). Binding of the rest of the transcription machinery follows this step. After initiation, the PIC does not completely dissociate from the promoter. Some components, including TFIIA, remain attached and re-initiate a subsequent round of transcription.	Eukaryota(1.00);	(1.00);	Aspergillaceae(0.05);Pleosporaceae(0.05);Ophiostomataceae(0.05);Mycosphaerellaceae(0.03);Bathyergidae(0.03);	Aspergillus(0.05);Takifugu(0.03);Schizosaccharomyces(0.03);Trichoderma(0.03);Bipolaris(0.03);	Inviceb2
I8_879	521	pfam00101	gnl|CDD|306583	2.74997e-57	57	383	-1	pfam00101, RuBisCO_small, Ribulose bisphosphate carboxylase, small chain.  	Bacteria(0.70);Eukaryota(0.30);	(1.00);	Chromatiaceae(0.05);(0.05);Poaceae(0.05);Ectothiorhodospiraceae(0.05);Nostocaceae(0.04);	Selaginella(0.02);Rhodospirillum(0.02);Thioalkalivibrio(0.02);Chamaesiphon(0.02);Physcomitrella(0.02);	Inviceb2
I8_879	521	pfam12338	gnl|CDD|289135	6.54599e-08	456	521	-1	pfam12338, RbcS, Ribulose-1,5-bisphosphate carboxylase small subunit.  This domain family is found in eukaryotes, and is approximately 40 amino acids in length. The family is found in association with pfam00101. There is a conserved APF sequence motif. There are two completely conserved residues (L and P) that may be functionally important. This family is the small subunit of ribulose-1,5-bisphosphate.	Eukaryota(1.00);	(1.00);	Euphorbiaceae(0.20);Fabaceae(0.20);Solanaceae(0.20);Vitaceae(0.10);Salicaceae(0.10);	Solanum(0.20);Ricinus(0.20);Glycine(0.20);Vitis(0.10);Amborella(0.10);	Inviceb2
I8_88	1055	pfam03531	gnl|CDD|308895	3.09201e-121	240	896	3	pfam03531, SSrecog, Structure-specific recognition protein (SSRP1).  SSRP1 has been implicated in transcriptional initiation and elongation and in DNA replication and repair. This domain belongs to the Pleckstrin homology fold superfamily.	Eukaryota(1.00);	(1.00);	(0.09);Debaryomycetaceae(0.06);Saccharomycetaceae(0.06);Rhabditidae(0.03);Mycosphaerellaceae(0.02);	Caenorhabditis(0.03);Cryptosporidium(0.02);Micromonas(0.02);	Inviceb2
I8_880	521	pfam05153	gnl|CDD|310033	5.77319e-126	2	517	2	pfam05153, MIOX, Myo-inositol oxygenase.  MIOX is the enzyme myo-inositol oxygenase. It catalyzes the first committed step in the glucuronate-xylulose pathway, It is a di-iron oxygenase with a key role in inositol metabolism. The structure reveals a monomeric, single-domain protein with a mostly helical fold that is distantly related to the diverse HD domain superfamily. The structural core is of five alpha-helices that contribute six ligands, four His and two Asp, to the di-iron centre where the two iron atoms are bridged by a putative hydroxide ion and one of the Asp ligands. The substrate is myo-inositol is bound in a terminal substrate-binding mode to a di-iron cluster. Within the structure are two additional proteinous lids that cover and shield the enzyme's active site.	Eukaryota(0.94);Bacteria(0.06);	(1.00);	Brassicaceae(0.12);Aspergillaceae(0.06);Phanerochaetaceae(0.06);Cryptococcaceae(0.06);Pipidae(0.06);	Arabidopsis(0.12);Bombyx(0.06);Neurospora(0.06);Kluyveromyces(0.06);Flavobacterium(0.06);	Inviceb2
I8_881	521	pfam13246	gnl|CDD|315828	6.83906e-16	142	453	1	pfam13246, Cation_ATPase, Cation transport ATPase (P-type).  This domain is found in cation transport ATPases, including phospholipid-transporting ATPases, calcium-transporting ATPases, and sodium-potassium ATPases.	Eukaryota(0.85);Bacteria(0.15);	(1.00);	(0.07);Clostridiaceae(0.07);Drosophilidae(0.05);Saccharomycetaceae(0.04);Rhabditidae(0.04);	Clostridium(0.07);Drosophila(0.05);Caenorhabditis(0.04);Tetraodon(0.03);Histoplasma(0.03);	Inviceb2
I8_882	520	pfam00290	gnl|CDD|278707	2.17265e-43	7	297	-2	pfam00290, Trp_syntA, Tryptophan synthase alpha chain.  	Bacteria(0.70);Eukaryota(0.20);Archaea(0.10);	(1.00);	Sordariaceae(0.10);Caulobacteraceae(0.10);Bacillaceae(0.10);Vibrionaceae(0.10);Thermaceae(0.10);	Vibrio(0.10);Thermus(0.10);Caulobacter(0.10);Lactococcus(0.10);Haloferax(0.10);	Inviceb2
I8_883	520	pfam13639	gnl|CDD|316187	2.7346e-18	403	519	1	pfam13639, zf-RING_2, Ring finger domain.  	Eukaryota(0.98);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	Poaceae(0.11);(0.08);Rhabditidae(0.05);Mamiellaceae(0.04);Drosophilidae(0.03);	Oryza(0.05);Caenorhabditis(0.05);Micromonas(0.04);Sorghum(0.04);Phytophthora(0.03);	Inviceb2
I8_884	520	pfam04144	gnl|CDD|309320	9.49002e-63	2	418	2	pfam04144, SCAMP, SCAMP family.  In vertebrates, secretory carrier membrane proteins (SCAMPs) 1-3 constitute a family of putative membrane-trafficking proteins composed of cytoplasmic N-terminal sequences with NPF repeats, four central transmembrane regions (TMRs), and a cytoplasmic tail. SCAMPs probably function in endocytosis by recruiting EH-domain proteins to the N-terminal NPF repeats but may have additional functions mediated by their other sequences.	Eukaryota(1.00);	(1.00);	(0.05);Poaceae(0.05);Trichomonadidae(0.05);Tetraodontidae(0.04);Trypanosomatidae(0.04);	Trichomonas(0.05);Helobdella(0.03);Leishmania(0.03);Solanum(0.02);Physcomitrella(0.02);	Inviceb2
I8_885	520	pfam13640	gnl|CDD|316188	2.2346e-21	16	360	-2	pfam13640, 2OG-FeII_Oxy_3, 2OG-Fe(II) oxygenase superfamily.  This family contains members of the 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily.	Bacteria(0.72);Eukaryota(0.27);	(1.00);	(0.07);Rhodobacteraceae(0.07);Thalassiosiraceae(0.05);Mamiellaceae(0.05);Acetobacteraceae(0.04);	(0.07);Micromonas(0.05);Thalassiosira(0.05);Chlamydomonas(0.03);Shewanella(0.03);	Inviceb2
I8_886	519	pfam01398	gnl|CDD|279706	7.486e-20	156	485	-2	pfam01398, JAB, JAB1/Mov34/MPN/PAD-1 ubiquitin protease.  Members of this family are found in proteasome regulatory subunits, eukaryotic initiation factor 3 (eIF3) subunits and regulators of transcription factors. This family is also known as the MPN domain and PAD-1-like domain, JABP1 domain or JAMM domain. These are metalloenzymes that function as the ubiquitin isopeptidase/ deubiquitinase in the ubiquitin-based signalling and protein turnover pathways in eukaryotes. Versions of the domain in prokaryotic cognates of the ubiquitin-modification pathway are shown to have a similar role, and the archael protein from Haloferax volcanii is found to cleave ubiquitin-like small archaeal modifier proteins (SAMP1/2) from protein conjugates.	Eukaryota(1.00);	(1.00);	Rhabditidae(0.25);Schizosaccharomycetaceae(0.20);Brassicaceae(0.20);(0.10);Hominidae(0.05);	Caenorhabditis(0.25);Schizosaccharomyces(0.20);Arabidopsis(0.20);Dictyostelium(0.10);Saccharomyces(0.05);	Inviceb2
I8_888	519	pfam07714	gnl|CDD|311583	1.08861e-45	5	511	2	pfam07714, Pkinase_Tyr, Protein tyrosine kinase.  	Eukaryota(1.00);	(1.00);	Rhabditidae(0.22);Muridae(0.19);Hominidae(0.14);Drosophilidae(0.14);Phasianidae(0.07);	Caenorhabditis(0.22);Drosophila(0.14);Homo(0.14);Rattus(0.10);Mus(0.09);	Inviceb2
I8_889	519	pfam12215	gnl|CDD|314991	1.24916e-42	2	289	-3	pfam12215, Glyco_hydr_116N, beta-glucosidase 2, glycosyl-hydrolase family 116 N-term.  This domain is found in bacteria, archaea and eukaryotes. This domain is typically between 320 to 354 amino acids in length. This domain is found associated with pfam04685. It is found just after the extreme N terminus. The N-terminal is thought to be the luminal domain while the C terminal is the cytosolic domain. The catalytic domain of GBA-2 is unknown. The primary catabolic pathway for glucosylceramide is catalysis by the lysosomal enzyme glucocerebrosidase. In higher eukaryotes, glucosylceramide is the precursor of glycosphingolipids, a complex group of ubiquitous membrane lipids. Mutations in the human protein cause motor-neurone defects in hereditary spastic paraplegia. The catalytic nucleophile, identified in UniProtKB:Q97YG8_SULSO, is a glutamine-335 in the downstream family pfam04685.	Eukaryota(0.50);Bacteria(0.49);	(1.00);	Poaceae(0.06);(0.06);Synechococcaceae(0.05);Bacteroidaceae(0.04);Nostocaceae(0.03);	Synechococcus(0.04);Bacteroides(0.04);Nematostella(0.02);Clostridium(0.02);Cyanothece(0.02);	Inviceb2
I8_89	1054	pfam00118	gnl|CDD|306598	1.29498e-109	27	1037	-3	pfam00118, Cpn60_TCP1, TCP-1/cpn60 chaperonin family.  This family includes members from the HSP60 chaperone family and the TCP-1 (T-complex protein) family.	Eukaryota(0.74);Archaea(0.15);Bacteria(0.11);	(1.00);	Unikaryonidae(0.15);Trichomonadidae(0.11);Rhabditidae(0.04);Babesiidae(0.04);Plasmodiidae(0.04);	Encephalitozoon(0.15);Trichomonas(0.11);Plasmodium(0.04);Anopheles(0.04);Giardia(0.04);	Inviceb2
I8_890	519	pfam06203	gnl|CDD|310652	3.75929e-19	131	256	2	pfam06203, CCT, CCT motif.  This short motif is found in a number of plant proteins. It is rich in basic amino acids and has been called a CCT motif after Co, Col and Toc1. The CCT motif is about 45 amino acids long and contains a putative nuclear localization signal within the second half of the CCT motif. Toc1 mutants have been identified in this region.	Eukaryota(1.00);	(1.00);	Poaceae(0.25);Musaceae(0.11);Brassicaceae(0.10);Solanaceae(0.07);Fabaceae(0.05);	Musa(0.11);Oryza(0.06);Solanum(0.05);Brassica(0.05);Hordeum(0.05);	Inviceb2
I8_890	519	pfam00320	gnl|CDD|306763	2.3477e-13	347	460	2	pfam00320, GATA, GATA zinc finger.  This domain uses four cysteine residues to coordinate a zinc ion. This domain binds to DNA. Two GATA zinc fingers are found in the GATA transcription factors. However there are several proteins which only contain a single copy of the domain.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.18);Saccharomycetaceae(0.13);Rhabditidae(0.11);Schizosaccharomycetaceae(0.10);Poaceae(0.10);	Arabidopsis(0.18);Saccharomyces(0.13);Caenorhabditis(0.11);Oryza(0.10);Schizosaccharomyces(0.10);	Inviceb2
I8_891	518	pfam13519	gnl|CDD|316077	1.45999e-33	80	412	2	pfam13519, VWA_2, von Willebrand factor type A domain.  	Bacteria(0.89);Eukaryota(0.11);	(1.00);	(0.08);Vibrionaceae(0.07);Rhodobacteraceae(0.05);Comamonadaceae(0.04);Methylobacteriaceae(0.04);	Vibrio(0.06);Shewanella(0.04);Methylobacterium(0.04);Methylococcus(0.04);Dinoroseobacter(0.02);	Inviceb2
I8_892	518	pfam05184	gnl|CDD|310054	3.12125e-07	300	398	3	pfam05184, SapB_1, Saposin-like type B, region 1.  	Eukaryota(1.00);	(1.00);	(0.19);Poaceae(0.06);Trichomonadidae(0.04);Drosophilidae(0.03);Formicidae(0.03);	Dictyostelium(0.12);Polysphondylium(0.04);Trichomonas(0.04);Drosophila(0.03);Musa(0.03);	Inviceb2
I8_893	no_hit												Inviceb2
I8_894	518	pfam00182	gnl|CDD|306651	2.8534e-80	146	517	-2	pfam00182, Glyco_hydro_19, Chitinase class I.  	Eukaryota(1.00);	(1.00);	Solanaceae(0.50);Poaceae(0.25);Salicaceae(0.12);Brassicaceae(0.12);	Solanum(0.50);Hordeum(0.12);Oryza(0.12);Populus(0.12);Brassica(0.12);	Inviceb2
I8_896	518	pfam00400	gnl|CDD|306830	1.09398e-05	356	457	2	pfam00400, WD40, WD domain, G-beta repeat.  	Eukaryota(0.95);Bacteria(0.05);	(1.00);	Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);	Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);	Inviceb2
I8_898	518	pfam00179	gnl|CDD|306648	1.16426e-28	155	490	-2	pfam00179, UQ_con, Ubiquitin-conjugating enzyme.  Proteins destined for proteasome-mediated degradation may be ubiquitinated. Ubiquitination follows conjugation of ubiquitin to a conserved cysteine residue of UBC homologs. TSG101 is one of several UBC homologs that lacks this active site cysteine.	Eukaryota(1.00);	(1.00);	Drosophilidae(0.26);Brassicaceae(0.19);Muridae(0.13);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);	Drosophila(0.26);Arabidopsis(0.19);Caenorhabditis(0.13);Schizosaccharomyces(0.13);Mus(0.11);	Inviceb2
I8_899	no_hit												Inviceb2
I8_900	517	pfam00400	gnl|CDD|306830	2.04369e-05	401	517	2	pfam00400, WD40, WD domain, G-beta repeat.  	Eukaryota(0.95);Bacteria(0.05);	(1.00);	Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);	Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);	Inviceb2
I8_901	517	pfam00112	gnl|CDD|306594	4.6352e-36	320	517	2	pfam00112, Peptidase_C1, Papain family cysteine protease.  	Eukaryota(0.96);Viruses(0.03);	(0.97);dsDNA viruses, no RNA stage(0.03);	Rhabditidae(0.11);Poaceae(0.08);Fabaceae(0.08);Brassicaceae(0.06);Haemonchidae(0.05);	Caenorhabditis(0.11);Arabidopsis(0.05);Haemonchus(0.05);Schistosoma(0.03);Entamoeba(0.03);	Inviceb2
I8_901	517	pfam08246	gnl|CDD|311939	3.99103e-18	74	244	2	pfam08246, Inhibitor_I29, Cathepsin propeptide inhibitor domain (I29).  This domain is found at the N-terminus of some C1 peptidases such as Cathepsin L where it acts as a propeptide. There are also a number of proteins that are composed solely of multiple copies of this domain such as the peptidase inhibitor salarin. This family is classified as I29 by MEROPS.	Eukaryota(0.98);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	(0.15);Poaceae(0.13);Entamoebidae(0.11);Drosophilidae(0.09);Cyprinidae(0.06);	Entamoeba(0.11);Dictyostelium(0.11);Drosophila(0.09);Oryza(0.09);Theileria(0.06);	Inviceb2
I8_902	517	pfam00149	gnl|CDD|306625	1.416e-13	125	331	2	pfam00149, Metallophos, Calcineurin-like phosphoesterase.  This family includes a diverse range of phosphoesterases, including protein phosphoserine phosphatases, nucleotidases, sphingomyelin phosphodiesterases and 2'-3' cAMP phosphodiesterases as well as nucleases such as bacterial SbcD or yeast MRE11. The most conserved regions in this superfamily centre around the metal chelating residues.	Eukaryota(0.47);Bacteria(0.36);Archaea(0.15);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	Rhabditidae(0.10);Brassicaceae(0.08);Drosophilidae(0.07);Saccharomycetaceae(0.06);Thermococcaceae(0.06);	Caenorhabditis(0.10);Arabidopsis(0.08);Drosophila(0.07);Pyrococcus(0.06);Saccharomyces(0.06);	Inviceb2
I8_902	517	pfam16891	gnl|CDD|318981	1.4254e-05	2	118	2	pfam16891, STPPase_N, Serine-threonine protein phosphatase N-terminal domain.  This family is often found at the N-terminus of Metallophos family, in serine-threonine protein phosphatases.	Eukaryota(1.00);	(1.00);	(0.08);Drosophilidae(0.07);Saccharomycetaceae(0.07);Debaryomycetaceae(0.06);Poaceae(0.04);	Drosophila(0.07);Musa(0.04);Trichomonas(0.04);Candida(0.02);Reticulomyxa(0.02);	Inviceb2
I8_904	517	pfam03949	gnl|CDD|309173	6.0801e-68	14	466	2	pfam03949, Malic_M, Malic enzyme, NAD binding domain.  	Bacteria(0.50);Eukaryota(0.50);	(1.00);	Bacillaceae(0.10);Drosophilidae(0.10);Deinococcaceae(0.07);Poaceae(0.07);Streptomycetaceae(0.07);	Bacillus(0.10);Drosophila(0.10);Streptomyces(0.07);Deinococcus(0.07);Zea(0.07);	Inviceb2
I8_905	517	pfam13520	gnl|CDD|316078	8.22683e-31	4	516	1	pfam13520, AA_permease_2, Amino acid permease.  	Eukaryota(0.56);Bacteria(0.42);Archaea(0.03);	(1.00);	Aspergillaceae(0.14);Mycoplasmataceae(0.14);Debaryomycetaceae(0.08);Saccharomycetaceae(0.08);Ustilaginaceae(0.06);	Mycoplasma(0.14);Aspergillus(0.14);Eremothecium(0.06);Scheffersomyces(0.06);Ustilago(0.06);	Inviceb2
I8_906	516	pfam09787	gnl|CDD|313078	4.63469e-15	65	451	2	pfam09787, Golgin_A5, Golgin subfamily A member 5.  Members of this family of proteins are involved in maintaining Golgi structure. They stimulate the formation of Golgi stacks and ribbons, and are involved in intra-Golgi retrograde transport. Two main interactions have been characterized: one with RAB1A that has been activated by GTP-binding and another with isoform CASP of CUTL1.	Eukaryota(1.00);	(1.00);	Muridae(0.21);Cyprinidae(0.14);Pipidae(0.14);Rhabditidae(0.07);Hominidae(0.07);	Xenopus(0.14);Mus(0.14);Danio(0.14);Caenorhabditis(0.07);Homo(0.07);	Inviceb2
I8_907	516	pfam00650	gnl|CDD|306996	1.14176e-12	131	271	2	pfam00650, CRAL_TRIO, CRAL/TRIO domain.  	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.20);Culicidae(0.10);Drosophilidae(0.07);Dipodascaceae(0.06);Aspergillaceae(0.06);	Anopheles(0.09);Drosophila(0.07);Nakaseomyces(0.06);Yarrowia(0.06);Vanderwaltozyma(0.06);	Inviceb2
I8_908	515	pfam04921	gnl|CDD|309862	3.1882e-52	36	515	3	pfam04921, XAP5, XAP5, circadian clock regulator.  This protein is found in a wide range of eukaryotes. It is a nuclear protein and is suggested to be DNA binding. In plants, this family is essential for correct circadian clock functioning by acting as a light-quality regulator coordinating the activities of blue and red light signalling pathways during plant growth - inhibiting growth in red light but promoting growth in blue light.	Eukaryota(1.00);	(1.00);	(0.09);Aspergillaceae(0.04);Chaetomiaceae(0.03);Hypocreaceae(0.03);Pleosporaceae(0.03);	Trichoderma(0.03);Plasmodium(0.03);Dictyostelium(0.03);Penicillium(0.02);Aspergillus(0.02);	Inviceb2
I8_909	515	pfam01627	gnl|CDD|307655	1.86315e-15	124	378	-3	pfam01627, Hpt, Hpt domain.  The histidine-containing phosphotransfer (HPt) domain is a novel protein module with an active histidine residue that mediates phosphotransfer reactions in the two-component signaling systems. A multistep phosphorelay involving the HPt domain has been suggested for these signaling pathways. The crystal structure of the HPt domain of the anaerobic sensor kinase ArcB has been determined. The domain consists of six alpha helices containing a four-helix bundle-folding. The pattern of sequence similarity of the HPt domains of ArcB and components in other signaling systems can be interpreted in light of the three-dimensional structure and supports the conclusion that the HPt domains have a common structural motif both in prokaryotes and eukaryotes. In S. cerevisiae ypd1p this domain has been shown to contain a binding surface for Ssk1p (response regulator receiver domain containing protein pfam00072).	Bacteria(0.92);Eukaryota(0.04);Archaea(0.03);	(1.00);	Pseudomonadaceae(0.16);Vibrionaceae(0.14);Chromobacteriaceae(0.08);Xanthomonadaceae(0.07);Shewanellaceae(0.04);	Pseudomonas(0.16);Vibrio(0.14);Chromobacterium(0.08);Xanthomonas(0.05);Shewanella(0.04);	Inviceb2
I8_91	1043	pfam12796	gnl|CDD|315466	1.80129e-20	678	953	3	pfam12796, Ank_2, Ankyrin repeats (3 copies).  	Eukaryota(0.80);Bacteria(0.15);Viruses(0.05);	(0.95);dsDNA viruses, no RNA stage(0.05);	Trichomonadidae(0.20);Hexamitidae(0.17);Poaceae(0.04);Aspergillaceae(0.03);(0.03);	Trichomonas(0.20);Giardia(0.17);Oryza(0.04);Coprinopsis(0.03);Mimivirus(0.03);	Inviceb2
I8_910	515	pfam05637	gnl|CDD|203296	7.50042e-67	35	454	2	pfam05637, Glyco_transf_34, galactosyl transferase GMA12/MNN10 family.  This family contains a number of glycosyltransferase enzymes that contain a DXD motif. This family includes a number of C. elegans homologs where the DXD is replaced by DXH. Some members of this family are included in glycosyltransferase family 34.	Eukaryota(1.00);	(1.00);	Schizosaccharomycetaceae(0.50);Brassicaceae(0.21);Saccharomycetaceae(0.14);Sordariaceae(0.07);Fabaceae(0.07);	Schizosaccharomyces(0.50);Arabidopsis(0.21);Saccharomyces(0.14);Trigonella(0.07);Neurospora(0.07);	Inviceb2
I8_911	514	pfam00006	gnl|CDD|306512	7.97663e-28	121	282	1	pfam00006, ATP-synt_ab, ATP synthase alpha/beta family, nucleotide-binding domain.  This entry includes the ATP synthase alpha and beta subunits, the ATP synthase associated with flagella and the termination factor Rho.	Bacteria(0.88);Archaea(0.07);Eukaryota(0.05);	(1.00);	(0.08);Mycoplasmataceae(0.06);Clostridiaceae(0.03);Spirochaetaceae(0.03);Rhodobacteraceae(0.02);	Mycoplasma(0.05);(0.04);Clostridium(0.03);Treponema(0.01);Desulfovibrio(0.01);	Inviceb2
I8_911	514	pfam00306	gnl|CDD|306752	6.84614e-25	301	414	1	pfam00306, ATP-synt_ab_C, ATP synthase alpha/beta chain, C terminal domain.  	Bacteria(0.44);Eukaryota(0.44);Archaea(0.12);	(1.00);	(0.03);Cyanidiaceae(0.03);Sordariaceae(0.03);Schizosaccharomycetaceae(0.03);Spirochaetaceae(0.02);	Schizosaccharomyces(0.03);Neurospora(0.03);Buchnera(0.02);Cyanidium(0.02);Rhodobacter(0.02);	Inviceb2
I8_912	514	pfam04051	gnl|CDD|309253	4.25516e-50	152	511	2	pfam04051, TRAPP, Transport protein particle (TRAPP) component.  TRAPP plays a key role in the targeting and/or fusion of ER-to-Golgi transport vesicles with their acceptor compartment. TRAPP is a large multimeric protein that contains at least 10 subunits. This family contains many TRAPP family proteins. The Bet3 subunit is one of the better characterized TRAPP proteins and has a dimeric structure with hydrophobic channels. The channel entrances are located on a putative membrane-interacting surface that is distinctively flat, wide and decorated with positively charged residues. Bet3 is proposed to localize TRAPP to the Golgi.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.10);(0.08);Debaryomycetaceae(0.05);Ustilaginaceae(0.02);Mycosphaerellaceae(0.02);	Schizosaccharomyces(0.02);Thalassiosira(0.02);Kazachstania(0.02);Tetrapisispora(0.02);Naumovozyma(0.02);	Inviceb2
I8_913	514	pfam00627	gnl|CDD|279021	9.63052e-07	79	189	-2	pfam00627, UBA, UBA/TS-N domain.  This small domain is composed of three alpha helices. This family includes the previously defined UBA and TS-N domains. The UBA-domain (ubiquitin associated domain) is a novel sequence motif found in several proteins having connections to ubiquitin and the ubiquitination pathway. The structure of the UBA domain consists of a compact three helix bundle. This domain is found at the N terminus of EF-TS hence the name TS-N. The structure of EF-TS is known and this domain is implicated in its interaction with EF-TU. The domain has been found in non EF-TS proteins such as alpha-NAC and MJ0280.	Eukaryota(1.00);	(1.00);	Drosophilidae(0.27);Schizosaccharomycetaceae(0.12);Muridae(0.10);Rhabditidae(0.10);Brassicaceae(0.10);	Drosophila(0.27);Schizosaccharomyces(0.12);Arabidopsis(0.10);Caenorhabditis(0.10);Mus(0.08);	Inviceb2
I8_916	514	pfam04836	gnl|CDD|309810	3.28044e-12	105	266	-3	pfam04836, IFRD_C, Interferon-related protein conserved region.  Family of proteins thought to be involved in regulating gene activity in the proliferative and/or differentiative pathways induced by NGF.	Eukaryota(1.00);	(1.00);	Culicidae(0.07);Rhabditidae(0.05);Pipidae(0.05);(0.05);Solanaceae(0.05);	Anopheles(0.07);Solanum(0.05);Caenorhabditis(0.05);Xenopus(0.05);Pristionchus(0.02);	Inviceb2
I8_916	514	pfam05004	gnl|CDD|309926	1.72598e-10	402	512	-3	pfam05004, IFRD, Interferon-related developmental regulator (IFRD).  Interferon-related developmental regulator (IFRD1) is the human homolog of the rat early response protein PC4 and its murine homolog TIS7. The exact function of IFRD1 is unknown but it has been shown that PC4 is necessary to muscle differentiation and that it might have a role in signal transduction. This family also contains IFRD2 and its murine equivalent SKMc15 which are highly expressed soon after gastrulation and in the hepatic primordium, suggesting an involvement in early hematopoiesis.	Eukaryota(1.00);	(1.00);	(0.07);Aspergillaceae(0.05);Culicidae(0.03);Pipidae(0.03);Drosophilidae(0.03);	Aspergillus(0.04);Drosophila(0.03);Glycine(0.03);Lepisosteus(0.03);Xenopus(0.03);	Inviceb2
I8_920	512	pfam00400	gnl|CDD|306830	3.70751e-06	291	410	-1	pfam00400, WD40, WD domain, G-beta repeat.  	Eukaryota(0.95);Bacteria(0.05);	(1.00);	Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);	Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);	Inviceb2
I8_921	512	pfam00485	gnl|CDD|278888	1.23133e-39	13	507	1	pfam00485, PRK, Phosphoribulokinase / Uridine kinase family.  This family matches three types of P-loop containing kinases: phosphoribulokinases, uridine kinases and bacterial pantothenate kinases(CoaA). Arabidopsis and other organisms have a dual uridine kinase/uracil phosphoribosyltransferase protein where the N-terminal region consists of a UK domain and the C-terminal region of a UPRT domain.	Eukaryota(0.62);Bacteria(0.38);	(1.00);	Schizosaccharomycetaceae(0.12);Merismopediaceae(0.12);Rhabditidae(0.12);Saccharomycetaceae(0.12);Burkholderiaceae(0.12);	Schizosaccharomyces(0.12);Cupriavidus(0.12);Saccharomyces(0.12);Chlamydomonas(0.12);Synechocystis(0.12);	Inviceb2
I8_923	511	pfam02141	gnl|CDD|307995	1.06853e-26	116	394	-1	pfam02141, DENN, DENN (AEX-3) domain.  DENN (after differentially expressed in neoplastic vs normal cells) is a domain which occurs in several proteins involved in Rab- mediated processes or regulation of MAPK signalling pathways.	Eukaryota(1.00);	(1.00);	Tetraodontidae(0.16);Cyprinidae(0.13);Hominidae(0.13);Muridae(0.10);Drosophilidae(0.10);	Tetraodon(0.13);Homo(0.13);Danio(0.13);Drosophila(0.10);Mus(0.10);	Inviceb2
I8_924	511	pfam12579	gnl|CDD|315287	1.17118e-16	39	140	-3	pfam12579, DUF3755, Protein of unknown function (DUF3755).  This domain family is found in eukaryotes, and is approximately 40 amino acids in length. There is a single completely conserved residue N that may be functionally important.	Eukaryota(1.00);	(1.00);	Poaceae(0.30);Brassicaceae(0.13);Fabaceae(0.09);Vitaceae(0.09);Musaceae(0.09);	Vitis(0.09);Musa(0.09);Glycine(0.09);Arabidopsis(0.09);Setaria(0.09);	Inviceb2
I8_926	511	pfam01984	gnl|CDD|307898	3.09244e-52	79	411	1	pfam01984, dsDNA_bind, Double-stranded DNA-binding domain.  This domain is believed to bind double-stranded DNA of 20 bases length.	Eukaryota(0.61);Archaea(0.39);	(1.00);	(0.09);Saccharomycetaceae(0.06);Debaryomycetaceae(0.05);Methanosarcinaceae(0.03);Methanobacteriaceae(0.03);	(0.02);Methanobrevibacter(0.01);Candida(0.01);Plasmodium(0.01);Methanococcus(0.01);	Inviceb2
I8_928	510	pfam08263	gnl|CDD|311940	7.97367e-11	227	349	2	pfam08263, LRRNT_2, Leucine rich repeat N-terminal domain.  Leucine Rich Repeats pfam00560 are short sequence motifs present in a number of proteins with diverse functions and cellular locations. Leucine Rich Repeats are often flanked by cysteine rich domains. This domain is often found at the N-terminus of tandem leucine rich repeats.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.56);Poaceae(0.29);Solanaceae(0.05);Fabaceae(0.04);	Arabidopsis(0.53);Oryza(0.26);Solanum(0.04);Zea(0.02);Brassica(0.02);	Inviceb2
